"mtm","part","srcLoc","period","attachRate"
2105F20,0000034L3534,GLE,5,+00000000000000000000000000000.66
2105F20,0000034L3534,GLN,5,+00000000000000000000000000002.00
2105F20,0000034L3536,GLE,5,+00000000000000000000000000000.66
2105F20,0000034L3536,GLN,5,+00000000000000000000000000002.00
2105F20,0000034L3584,GLE,5,+00000000000000000000000000001.33
2105F20,0000034L3584,GLN,5,+00000000000000000000000000002.00
2105F20,0000034L5389,GLN,5,+00000000000000000000000000002.50
2105F20,0000034L6471,GLE,5,+00000000000000000000000000032.00
2105F20,0000034L6479,GLN,5,+00000000000000000000000000032.00
2105F20,0000034L6728,GLE,5,+00000000000000000000000000000.66
2105F20,0000034L6728,GLN,5,+00000000000000000000000000002.00
2105F20,0000034L7608,GLE,5,+00000000000000000000000000006.66
2105F20,0000034L7608,GLN,5,+00000000000000000000000000008.00
2105F20,0000034L8056,GLE,5,+00000000000000000000000000000.33
2105F20,0000034L8056,GLN,5,+00000000000000000000000000000.50
2105F20,0000034L8102,GLN,5,+00000000000000000000000000001.00
2105F20,0000034L8485,GLN,5,+00000000000000000000000000032.00
2105F20,0000034L8800,GLN,5,+00000000000000000000000000001.00
2105F20,0000034L8801,GLE,5,+00000000000000000000000000001.33
2105F20,0000034L9627,GLN,5,+00000000000000000000000000006.00
2105F20,0000035L1796,GLE,5,+00000000000000000000000000002.66
2105F20,0000035L1796,GLN,5,+00000000000000000000000000004.00
2105F20,0000059H7492,GLN,5,+00000000000000000000000000001.00
2105F20,0000097H7795,GLN,5,+00000000000000000000000000002.00
2105F20,00000RACKMFI,GLE,5,+00000000000000000000000000000.66
2105F20,00000RACKMFI,GLN,5,+00000000000000000000000000001.00
2105F20,00HA_BAY_ASM,GLE,5,+00000000000000000000000000002.66
2105F20,00HA_BAY_ASM,GLN,5,+00000000000000000000000000004.00
2105F20,0000002K3421,GLN,6,+00000000000000000000000000002.00
2105F20,0000003N3676,GLN,6,+00000000000000000000000000002.00
2105F20,0000008L1010,GLN,6,+00000000000000000000000000004.00
2105F20,0000009L0162,GLN,6,+00000000000000000000000000004.00
2105F20,0000009L0250,GLN,6,+00000000000000000000000000001.00
2105F20,0000009L0261,GLN,6,+00000000000000000000000000001.00
2105F20,0000009L2430,GLN,6,+00000000000000000000000000001.00
2105F20,0000009L2457,GLN,6,+00000000000000000000000000002.00
2105F20,0000009L2511,GLN,6,+00000000000000000000000000001.00
2105F20,0000009L2571,GLN,6,+00000000000000000000000000002.00
2105F20,0000009L5143,GLN,6,+00000000000000000000000000003.00
2105F20,0000009L5182,GLN,6,+00000000000000000000000000002.00
2105F20,0000025L1861,GLN,6,+00000000000000000000000000002.00
2105F20,0000034L3272,GLN,6,+00000000000000000000000000004.00
2105F20,0000034L3280,GLN,6,+00000000000000000000000000016.00
2105F20,0000034L3534,GLN,6,+00000000000000000000000000002.00
2105F20,0000034L3536,GLN,6,+00000000000000000000000000002.00
2105F20,0000034L3584,GLN,6,+00000000000000000000000000002.00
2105F20,0000034L3781,GLN,6,+00000000000000000000000000006.00
2105F20,0000034L5389,GLN,6,+00000000000000000000000000001.00
2105F20,0000034L6728,GLN,6,+00000000000000000000000000002.00
2105F20,0000034L7132,GLN,6,+00000000000000000000000000002.00
2105F20,0000034L7608,GLN,6,+00000000000000000000000000004.00
2105F20,0000034L8102,GLN,6,+00000000000000000000000000002.00
2105F20,0000034L8485,GLN,6,+00000000000000000000000000032.00
2105F20,0000041L6351,GLN,6,+00000000000000000000000000002.00
2105F20,0000059H7492,GLN,6,+00000000000000000000000000004.00
2105F20,0000093H7021,GLN,6,+00000000000000000000000000004.00
2105F20,0000097H7795,GLN,6,+00000000000000000000000000002.00
2105F20,00000RACKMFI,GLN,6,+00000000000000000000000000001.00
2105F20,00HA_BAY_ASM,GLN,6,+00000000000000000000000000004.00
2105F20,0000000P1901,GLE,8,+00000000000000000000000000002.00
2105F20,0000000P1901,GLN,8,+00000000000000000000000000002.00
2105F20,0000002K3488,GLE,8,+00000000000000000000000000002.00
2105F20,0000002K3488,GLN,8,+00000000000000000000000000002.00
2105F20,0000003N3933,GLE,8,+00000000000000000000000000004.00
2105F20,0000003N3933,GLN,8,+00000000000000000000000000004.00
2105F20,0000004N2964,GLE,8,+00000000000000000000000000002.00
2105F20,0000004N2964,GLN,8,+00000000000000000000000000002.00
2105F20,0000007N3721,GLE,8,+00000000000000000000000000002.00
2105F20,0000007N3721,GLN,8,+00000000000000000000000000002.00
2105F20,0000009L0162,GLN,8,+00000000000000000000000000012.00
2105F20,0000009L0162,GLE,8,+00000000000000000000000000016.00
2105F20,0000009L0250,GLE,8,+00000000000000000000000000001.00
2105F20,0000009L0250,GLN,8,+00000000000000000000000000001.00
2105F20,0000009L0261,GLE,8,+00000000000000000000000000001.00
2105F20,0000009L0261,GLN,8,+00000000000000000000000000001.00
2105F20,0000009L2430,GLE,8,+00000000000000000000000000001.00
2105F20,0000009L2430,GLN,8,+00000000000000000000000000001.00
2105F20,0000009L2457,GLE,8,+00000000000000000000000000002.00
2105F20,0000009L2457,GLN,8,+00000000000000000000000000002.00
2105F20,0000009L2511,GLE,8,+00000000000000000000000000001.00
2105F20,0000009L2511,GLN,8,+00000000000000000000000000001.00
2105F20,0000009L5143,GLE,8,+00000000000000000000000000004.00
2105F20,0000009L5143,GLN,8,+00000000000000000000000000004.00
2105F20,0000009L5182,GLE,8,+00000000000000000000000000002.00
2105F20,0000009L5182,GLN,8,+00000000000000000000000000002.00
2105F20,0000018P1452,GLE,8,+00000000000000000000000000008.00
2105F20,0000018P1762,GLN,8,+00000000000000000000000000002.00
2105F20,0000018P1763,GLE,8,+00000000000000000000000000002.00
2105F20,0000018P1763,GLN,8,+00000000000000000000000000002.00
2105F20,0000018P2199,GLN,8,+00000000000000000000000000096.00
2105F20,0000018P2199,GLE,8,+00000000000000000000000000128.00
2105F20,0000018P2471,GLE,8,+00000000000000000000000000002.00
2105F20,0000018P3602,GLE,8,+00000000000000000000000000002.00
2105F20,0000018P3602,GLN,8,+00000000000000000000000000002.00
2105F20,0000018P3603,GLE,8,+00000000000000000000000000002.00
2105F20,0000018P3603,GLN,8,+00000000000000000000000000002.00
2105F20,0000018P3604,GLE,8,+00000000000000000000000000002.00
2105F20,0000018P3604,GLN,8,+00000000000000000000000000002.00
2105F20,0000018P3605,GLE,8,+00000000000000000000000000002.00
2105F20,0000018P3605,GLN,8,+00000000000000000000000000002.00
2105F20,0000018P4987,GLN,8,+00000000000000000000000000006.00
2105F20,0000019P2762,GLE,8,+00000000000000000000000000004.00
2105F20,0000019P2762,GLN,8,+00000000000000000000000000004.00
2105F20,0000034L3272,GLN,8,+00000000000000000000000000012.00
2105F20,0000034L3272,GLE,8,+00000000000000000000000000016.00
2105F20,0000034L3584,GLE,8,+00000000000000000000000000002.00
2105F20,0000034L3584,GLN,8,+00000000000000000000000000002.00
2105F20,0000034L5511,GLE,8,+00000000000000000000000000002.00
2105F20,0000034L7608,GLN,8,+00000000000000000000000000012.00
2105F20,0000034L7608,GLE,8,+00000000000000000000000000016.00
2105F20,0000034L8056,GLE,8,+00000000000000000000000000001.00
2105F20,0000034L8800,GLN,8,+00000000000000000000000000002.00
2105F20,0000034L8801,GLE,8,+00000000000000000000000000002.00
2105F20,0000035L1796,GLE,8,+00000000000000000000000000004.00
2105F20,0000035L1796,GLN,8,+00000000000000000000000000004.00
2105F20,00000RACKMFI,GLE,8,+00000000000000000000000000001.00
2105F20,00000RACKMFI,GLN,8,+00000000000000000000000000001.00
2105F20,00HA_BAY_ASM,GLE,8,+00000000000000000000000000004.00
2105F20,00HA_BAY_ASM,GLN,8,+00000000000000000000000000004.00
2105F20,0000000P1901,GLE,9,+00000000000000000000000000001.50
2105F20,0000000P1901,GLN,9,+00000000000000000000000000002.00
2105F20,0000002K3488,GLE,9,+00000000000000000000000000002.00
2105F20,0000002K3488,GLN,9,+00000000000000000000000000002.00
2105F20,0000003N3933,GLE,9,+00000000000000000000000000002.00
2105F20,0000003N3933,GLN,9,+00000000000000000000000000003.60
2105F20,0000003N4372,GLE,9,+00000000000000000000000000000.50
2105F20,0000004N2964,GLN,9,+00000000000000000000000000000.40
2105F20,0000004N2964,GLE,9,+00000000000000000000000000001.00
2105F20,0000007N3721,GLN,9,+00000000000000000000000000000.40
2105F20,0000007N3721,GLE,9,+00000000000000000000000000001.00
2105F20,0000009L0162,GLE,9,+00000000000000000000000000004.00
2105F20,0000009L0162,GLN,9,+00000000000000000000000000012.80
2105F20,0000009L0250,GLE,9,+00000000000000000000000000001.00
2105F20,0000009L0250,GLN,9,+00000000000000000000000000001.00
2105F20,0000009L0261,GLE,9,+00000000000000000000000000001.00
2105F20,0000009L0261,GLN,9,+00000000000000000000000000001.00
2105F20,0000009L2417,GLN,9,+00000000000000000000000000000.80
2105F20,0000009L2417,GLE,9,+00000000000000000000000000002.00
2105F20,0000009L2430,GLE,9,+00000000000000000000000000001.00
2105F20,0000009L2430,GLN,9,+00000000000000000000000000001.00
2105F20,0000009L2457,GLE,9,+00000000000000000000000000002.00
2105F20,0000009L2457,GLN,9,+00000000000000000000000000002.00
2105F20,0000009L2511,GLE,9,+00000000000000000000000000001.00
2105F20,0000009L2511,GLN,9,+00000000000000000000000000001.00
2105F20,0000009L5143,GLE,9,+00000000000000000000000000004.00
2105F20,0000009L5143,GLN,9,+00000000000000000000000000004.00
2105F20,0000009L5182,GLE,9,+00000000000000000000000000002.00
2105F20,0000009L5182,GLN,9,+00000000000000000000000000002.00
2105F20,0000009P1926,GLN,9,+00000000000000000000000000000.40
2105F20,0000009P1926,GLE,9,+00000000000000000000000000002.00
2105F20,0000018P0284,GLE,9,+00000000000000000000000000002.00
2105F20,0000018P0284,GLN,9,+00000000000000000000000000002.00
2105F20,0000018P0864,GLE,9,+00000000000000000000000000001.00
2105F20,0000018P0880,GLE,9,+00000000000000000000000000001.00
2105F20,0000018P0880,GLN,9,+00000000000000000000000000004.20
2105F20,0000018P1241,GLN,9,+00000000000000000000000000006.20
2105F20,0000018P1470,GLN,9,+00000000000000000000000000001.60
2105F20,0000018P2199,GLE,9,+00000000000000000000000000016.00
2105F20,0000019P2762,GLE,9,+00000000000000000000000000002.00
2105F20,0000025L1861,GLE,9,+00000000000000000000000000001.00
2105F20,0000025L1861,GLN,9,+00000000000000000000000000001.60
2105F20,0000034L2729,GLE,9,+00000000000000000000000000002.00
2105F20,0000034L2729,GLN,9,+00000000000000000000000000003.20
2105F20,0000034L3272,GLE,9,+00000000000000000000000000004.00
2105F20,0000034L3272,GLN,9,+00000000000000000000000000012.80
2105F20,0000034L3280,GLN,9,+00000000000000000000000000000.20
2105F20,0000034L3320,GLN,9,+00000000000000000000000000001.20
2105F20,0000034L3534,GLE,9,+00000000000000000000000000002.00
2105F20,0000034L3534,GLN,9,+00000000000000000000000000002.00
2105F20,0000034L3536,GLE,9,+00000000000000000000000000002.00
2105F20,0000034L3536,GLN,9,+00000000000000000000000000002.00
2105F20,0000034L3584,GLE,9,+00000000000000000000000000002.00
2105F20,0000034L3584,GLN,9,+00000000000000000000000000002.00
2105F20,0000034L5518,GLN,9,+00000000000000000000000000001.20
2105F20,0000034L6475,GLE,9,+00000000000000000000000000016.00
2105F20,0000034L6475,GLN,9,+00000000000000000000000000096.00
2105F20,0000034L6728,GLE,9,+00000000000000000000000000002.00
2105F20,0000034L6728,GLN,9,+00000000000000000000000000002.00
2105F20,0000034L7608,GLE,9,+00000000000000000000000000004.00
2105F20,0000034L7608,GLN,9,+00000000000000000000000000012.80
2105F20,0000034L8056,GLN,9,+00000000000000000000000000000.80
2105F20,0000034L8056,GLE,9,+00000000000000000000000000001.00
2105F20,0000034L8800,GLN,9,+00000000000000000000000000002.00
2105F20,0000034L8801,GLE,9,+00000000000000000000000000002.00
2105F20,0000034L9619,GLN,9,+00000000000000000000000000000.60
2105F20,0000034L9627,GLE,9,+00000000000000000000000000003.00
2105F20,0000034L9627,GLN,9,+00000000000000000000000000004.80
2105F20,0000035L1796,GLE,9,+00000000000000000000000000004.00
2105F20,0000035L1796,GLN,9,+00000000000000000000000000004.00
2105F20,0000059H7492,GLN,9,+00000000000000000000000000000.80
2105F20,0000097H7795,GLE,9,+00000000000000000000000000001.00
2105F20,0000097H7795,GLN,9,+00000000000000000000000000001.60
2105F20,00000RACKMFI,GLE,9,+00000000000000000000000000001.00
2105F20,00000RACKMFI,GLN,9,+00000000000000000000000000001.00
2105F20,0000HOST_BAY,GLN,9,+00000000000000000000000000000.80
2105F20,00HA_BAY_ASM,GLN,9,+00000000000000000000000000003.20
2105F20,00HA_BAY_ASM,GLE,9,+00000000000000000000000000004.00
2105F20,0000000P1901,GLE,11,+00000000000000000000000000002.00
2105F20,0000002K3488,GLE,11,+00000000000000000000000000002.00
2105F20,0000003N3933,GLE,11,+00000000000000000000000000004.00
2105F20,0000009L0162,GLE,11,+00000000000000000000000000004.00
2105F20,0000009L0250,GLE,11,+00000000000000000000000000001.00
2105F20,0000009L0261,GLE,11,+00000000000000000000000000001.00
2105F20,0000009L2417,GLE,11,+00000000000000000000000000002.00
2105F20,0000009L2430,GLE,11,+00000000000000000000000000001.00
2105F20,0000009L2457,GLE,11,+00000000000000000000000000002.00
2105F20,0000009L2511,GLE,11,+00000000000000000000000000001.00
2105F20,0000009L5143,GLE,11,+00000000000000000000000000004.00
2105F20,0000009L5182,GLE,11,+00000000000000000000000000002.00
2105F20,0000018P0284,GLE,11,+00000000000000000000000000002.00
2105F20,0000025L1861,GLE,11,+00000000000000000000000000002.00
2105F20,0000034L2729,GLE,11,+00000000000000000000000000004.00
2105F20,0000034L3272,GLE,11,+00000000000000000000000000004.00
2105F20,0000034L3280,GLE,11,+00000000000000000000000000002.00
2105F20,0000034L3534,GLE,11,+00000000000000000000000000002.00
2105F20,0000034L3536,GLE,11,+00000000000000000000000000002.00
2105F20,0000034L3584,GLE,11,+00000000000000000000000000002.00
2105F20,0000034L5389,GLE,11,+00000000000000000000000000004.00
2105F20,0000034L6479,GLE,11,+00000000000000000000000000032.00
2105F20,0000034L6728,GLE,11,+00000000000000000000000000002.00
2105F20,0000034L7608,GLE,11,+00000000000000000000000000004.00
2105F20,0000034L8056,GLE,11,+00000000000000000000000000001.00
2105F20,0000034L8801,GLE,11,+00000000000000000000000000002.00
2105F20,0000034L9627,GLE,11,+00000000000000000000000000006.00
2105F20,0000035L1796,GLE,11,+00000000000000000000000000004.00
2105F20,0000097H7795,GLE,11,+00000000000000000000000000002.00
2105F20,00000RACKMFI,GLE,11,+00000000000000000000000000001.00
2105F20,0000HOST_BAY,GLE,11,+00000000000000000000000000004.00
2105F20,0000000P1901,GLN,13,+00000000000000000000000000001.20
2105F20,0000000P1901,GLE,13,+00000000000000000000000000001.84
2105F20,0000002K3421,GLN,13,+00000000000000000000000000000.80
2105F20,0000002K3488,GLN,13,+00000000000000000000000000001.20
2105F20,0000002K3488,GLE,13,+00000000000000000000000000001.92
2105F20,0000003N3676,GLN,13,+00000000000000000000000000000.40
2105F20,0000003N3933,GLN,13,+00000000000000000000000000001.20
2105F20,0000003N3933,GLE,13,+00000000000000000000000000002.07
2105F20,0000003N4372,GLE,13,+00000000000000000000000000000.03
2105F20,0000004N2964,GLN,13,+00000000000000000000000000001.20
2105F20,0000004N2964,GLE,13,+00000000000000000000000000001.92
2105F20,0000007N3721,GLN,13,+00000000000000000000000000001.20
2105F20,0000007N3721,GLE,13,+00000000000000000000000000001.92
2105F20,0000008L0439,GLN,13,+00000000000000000000000000000.40
2105F20,0000008L1010,GLN,13,+00000000000000000000000000001.60
2105F20,0000009L0162,GLN,13,+00000000000000000000000000007.60
2105F20,0000009L0162,GLE,13,+00000000000000000000000000012.76
2105F20,0000009L0250,GLE,13,+00000000000000000000000000000.96
2105F20,0000009L0250,GLN,13,+00000000000000000000000000001.00
2105F20,0000009L0261,GLE,13,+00000000000000000000000000000.96
2105F20,0000009L0261,GLN,13,+00000000000000000000000000001.00
2105F20,0000009L2417,GLN,13,+00000000000000000000000000000.80
2105F20,0000009L2417,GLE,13,+00000000000000000000000000001.07
2105F20,0000009L2430,GLE,13,+00000000000000000000000000000.92
2105F20,0000009L2430,GLN,13,+00000000000000000000000000001.00
2105F20,0000009L2457,GLE,13,+00000000000000000000000000001.92
2105F20,0000009L2457,GLN,13,+00000000000000000000000000002.00
2105F20,0000009L2511,GLE,13,+00000000000000000000000000000.96
2105F20,0000009L2511,GLN,13,+00000000000000000000000000001.00
2105F20,0000009L2571,GLN,13,+00000000000000000000000000000.80
2105F20,0000009L3000,GLE,13,+00000000000000000000000000000.03
2105F20,0000009L3304,GLE,13,+00000000000000000000000000000.03
2105F20,0000009L5143,GLE,13,+00000000000000000000000000003.80
2105F20,0000009L5143,GLN,13,+00000000000000000000000000003.80
2105F20,0000009L5182,GLE,13,+00000000000000000000000000001.92
2105F20,0000009L5182,GLN,13,+00000000000000000000000000002.00
2105F20,0000009P1865,GLE,13,+00000000000000000000000000000.03
2105F20,0000009P1926,GLE,13,+00000000000000000000000000000.76
2105F20,0000009P2473,GLE,13,+00000000000000000000000000000.50
2105F20,0000009P2533,GLE,13,+00000000000000000000000000000.46
2105F20,0000009P2533,GLN,13,+00000000000000000000000000001.20
2105F20,0000018P0284,GLN,13,+00000000000000000000000000000.80
2105F20,0000018P0284,GLE,13,+00000000000000000000000000000.96
2105F20,0000018P0864,GLN,13,+00000000000000000000000000000.40
2105F20,0000018P0864,GLE,13,+00000000000000000000000000000.80
2105F20,0000018P1239,GLE,13,+00000000000000000000000000004.92
2105F20,0000018P1455,GLE,13,+00000000000000000000000000002.30
2105F20,0000018P1470,GLN,13,+00000000000000000000000000000.80
2105F20,0000018P1470,GLE,13,+00000000000000000000000000002.23
2105F20,0000018P1761,GLN,13,+00000000000000000000000000000.40
2105F20,0000018P1761,GLE,13,+00000000000000000000000000000.61
2105F20,0000018P1762,GLE,13,+00000000000000000000000000000.07
2105F20,0000018P1763,GLE,13,+00000000000000000000000000000.07
2105F20,0000018P2197,GLN,13,+00000000000000000000000000001.60
2105F20,0000018P2199,GLN,13,+00000000000000000000000000028.60
2105F20,0000018P2199,GLE,13,+00000000000000000000000000079.34
2105F20,0000018P2471,GLN,13,+00000000000000000000000000000.40
2105F20,0000018P2471,GLE,13,+00000000000000000000000000000.61
2105F20,0000018P2556,GLE,13,+00000000000000000000000000001.53
2105F20,0000018P3275,GLN,13,+00000000000000000000000000001.60
2105F20,0000018P3395,GLE,13,+00000000000000000000000000000.03
2105F20,0000018P3549,GLE,13,+00000000000000000000000000004.92
2105F20,0000018P3602,GLN,13,+00000000000000000000000000000.40
2105F20,0000018P3602,GLE,13,+00000000000000000000000000000.92
2105F20,0000018P3603,GLE,13,+00000000000000000000000000000.61
2105F20,0000018P3604,GLE,13,+00000000000000000000000000000.57
2105F20,0000018P3605,GLE,13,+00000000000000000000000000000.57
2105F20,0000018P4988,GLE,13,+00000000000000000000000000000.30
2105F20,0000019P2762,GLN,13,+00000000000000000000000000002.40
2105F20,0000019P2762,GLE,13,+00000000000000000000000000003.07
